f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,label
0.664989,-1.500408,-0.697719,-1.043233,1.148362,-1.226416,-1.332147,-0.026557,-1.775208,-1.949295,0
0.460449,0.557032,-0.926140,-0.014301,1.884061,1.164290,-2.684724,-0.060655,0.159428,-1.024675,0
1.172056,0.272021,0.677955,0.439805,0.259000,0.824533,0.597090,-0.255025,1.394123,1.688589,1
-2.001992,-0.773540,1.446917,0.567574,-0.345048,-1.971144,-0.816085,0.553486,-0.386176,1.515696,1
-1.315498,0.281578,1.224448,0.760884,-0.486284,-1.354215,-1.058806,1.643109,-0.044012,1.458315,1
0.039732,-0.489967,1.203750,1.243740,0.236722,-2.261331,0.772297,1.369348,-0.881212,0.913145,1
-0.737357,0.739280,-0.369751,0.615070,0.275178,-1.132270,-2.764680,-0.307489,-1.375350,-1.302977,0
-0.911617,-0.205664,-0.814926,-2.397798,1.063209,1.206371,-0.148627,-0.118004,0.304170,-0.799825,0
1.498314,1.649182,-0.937889,1.366247,0.476665,1.093571,-1.902072,0.287735,0.084423,-1.085524,1
0.236212,-0.286609,0.000377,0.418549,0.584566,1.113666,1.253119,-0.575765,1.003785,0.623994,1
0.569892,-0.449053,-1.173874,-0.881826,-1.261443,-1.586174,-0.652540,0.666807,-2.556726,-3.012493,0
2.272050,-0.203735,0.030318,-2.547782,-0.132837,-1.102360,0.187272,1.353154,-0.964114,-0.562108,0
0.035306,1.097980,-0.393587,-0.235041,0.505796,0.532641,0.067417,1.077526,0.101853,-0.414281,0
0.954633,-0.878738,-1.811702,-0.444511,0.500492,-2.367601,-0.359680,0.561349,-3.873467,-4.604329,0
-1.690771,1.031465,-1.083481,0.503772,0.079987,0.365596,0.394416,-0.087293,-0.711337,-1.756489,0
-1.102825,0.039885,-1.507890,-0.785664,-2.140820,1.876328,1.069303,-1.614751,0.242178,-1.679125,0
0.156989,1.323635,0.448335,-0.418439,0.373863,-1.090459,-0.813844,1.338766,-0.551863,0.201167,0
1.314608,-1.431361,-1.211599,-0.051238,0.012733,-1.691253,0.340295,0.457285,-2.687639,-3.139588,0
1.803644,1.907033,-0.016065,-1.015182,1.198425,1.114469,-0.105972,-0.145909,0.988714,0.594683,0
-2.001626,-2.037799,-0.332814,-0.733997,-1.869902,0.830309,0.114565,-0.447850,0.428429,-0.137678,1
-0.504460,0.834645,0.668329,-1.546693,-1.433608,-0.349956,-0.758154,1.132857,0.326653,1.013814,0
1.996009,-0.055976,-0.122087,-0.137056,0.897884,1.179763,-0.374328,-0.292579,0.945705,0.439327,1
-1.136165,0.282548,0.104484,1.458638,0.889050,-0.571173,0.202469,-0.776269,-0.414269,-0.130565,0
-0.158241,0.647955,0.702348,0.064900,2.388120,0.815239,0.195556,0.764280,1.409180,1.727541,1
0.452124,0.562285,0.303898,0.118665,1.044656,0.969083,-0.107831,1.182628,1.165062,1.092447,1
-1.751878,1.259736,0.031583,1.925626,-0.168557,1.080511,-0.978732,0.035017,1.003886,0.661920,1
-0.835043,-0.274731,-0.341987,0.302254,0.368218,-0.983991,0.039968,-0.761497,-1.215082,-1.169734,0
1.181091,0.791040,-0.411781,-0.830653,0.233141,-1.057106,-1.024756,1.032578,-1.348000,-1.336983,0
-0.833562,-0.018456,1.224805,0.376121,-1.005981,-0.996253,0.032873,-0.550978,0.278859,1.659312,1
-0.292519,1.079422,-1.124213,-0.265619,0.997964,0.056508,-1.562020,0.821696,-1.028953,-2.003209,0
-2.264417,2.013869,-0.612385,0.111101,0.549030,-1.396093,1.754814,-1.345996,-1.846121,-1.889807,0
0.124600,1.462837,0.163349,0.721714,-0.430506,1.023022,0.398733,0.410388,1.078657,0.868241,1
-1.396346,-0.422725,1.090996,-1.599336,-0.122154,0.641230,-1.487652,0.209689,1.625714,2.333605,1
-0.252940,-0.683729,-0.807079,0.368016,-0.322337,-1.424094,-0.449147,-0.432778,-2.058364,-2.257877,0
-0.269950,-0.169172,0.027251,-0.412760,-1.051624,-0.730755,0.442135,1.749342,-0.632241,-0.359675,0
0.360908,-1.261697,0.981861,0.795980,-0.093980,0.672026,-0.348316,1.115078,1.548631,2.153305,1
1.333506,-0.420423,-0.508376,0.261467,1.587331,0.779087,-1.938299,-0.133615,0.213641,-0.484115,0
0.348663,-0.066315,0.890016,2.395293,-0.852482,-0.418410,0.378068,0.943524,0.477918,1.376756,0
-1.053948,0.432649,0.050511,-0.015327,0.955972,0.681876,0.622208,1.000254,0.662895,0.473068,1
-0.608125,0.362621,0.928620,0.207693,0.748775,0.696037,0.034557,1.610018,1.519125,2.070378,1
-0.624248,-0.231482,0.186612,-1.757661,-0.900418,-1.106796,-0.105143,-0.197806,-0.817982,-0.281698,1
-0.717524,0.489367,0.737441,-1.892504,-0.035384,0.781650,-2.577992,-0.743091,1.412625,1.772259,1
1.301350,0.504010,-0.125879,-0.103061,0.868716,-1.614940,-0.844020,-0.390947,-1.575988,-1.131713,0
0.031451,2.236769,2.091251,0.233337,0.002529,-2.661138,0.186404,-1.155983,-0.388949,2.295760,1
0.305074,1.632424,-0.613458,0.206401,-0.273308,-0.941337,-0.371515,-0.803455,-1.437412,-1.637224,0
-0.386949,-0.298510,0.908269,1.561340,-0.048622,0.742484,-2.218573,0.006650,1.541425,2.059539,1
-0.736377,0.646277,-0.541461,-0.000373,-0.104552,0.980233,-0.143705,-0.655320,0.363096,-0.431418,0
-0.118634,-0.081423,-0.752541,1.946751,0.547685,0.237398,0.841935,0.756516,-0.508958,-1.229236,0
-0.677697,0.128036,0.128865,-1.094840,0.087770,0.590975,-0.628751,1.565296,0.656255,0.564011,1
2.350577,1.561866,2.168787,0.918091,1.562116,0.164171,0.350864,1.171634,2.231156,4.017409,1
-0.385259,-1.155289,-0.046226,0.163082,0.442911,1.121203,0.115352,-0.441601,0.965811,0.543861,1
-0.013804,-0.930931,0.238990,1.546004,0.654193,0.804081,0.918087,0.467757,0.954046,0.882612,0
0.414613,2.030356,-0.219249,-0.886108,-1.549895,-1.275564,0.267746,0.049504,-1.359895,-1.110768,0
0.462228,-0.670942,0.036622,0.254918,1.558872,-0.482090,0.081912,-1.056853,-0.399189,-0.203536,0
2.090273,-0.334902,1.464405,0.016309,-1.130181,-1.354329,-1.401585,0.621310,0.186378,1.892577,1
-1.430659,-0.513903,-0.547870,-0.594809,0.647393,1.331056,0.439139,-0.432812,0.673034,-0.246667,1
0.376564,-0.174407,0.981087,-1.981706,-1.624025,0.673145,-0.105425,0.051295,1.548896,2.152531,1
-0.879186,-0.805694,-0.560530,0.691618,-1.075815,-1.139703,0.738730,0.543959,-1.565302,-1.652449,0
-0.450053,-0.354967,-1.169921,0.147885,1.068365,1.403385,0.323404,-1.409051,0.140690,-1.332101,0
0.341536,1.209629,-1.386581,1.283029,0.079619,1.035302,-0.410625,1.048449,-0.399069,-1.930271,0
0.360409,0.707582,-0.208034,0.886279,0.943835,0.091407,0.090508,-0.261363,-0.117470,-0.325384,0
0.172904,-0.493965,0.858640,0.214904,-0.624567,0.742044,0.192958,-0.299046,1.493358,1.969463,1
-0.480431,0.436349,1.780724,-0.104637,-0.002140,-2.218760,-0.511315,1.179065,-0.288641,1.981300,1
0.704943,-2.000446,0.171142,0.092646,1.165758,1.030966,-0.968327,-1.033300,1.093300,0.886794,1
-0.461101,-0.151903,-0.188731,0.217662,-0.535497,0.779841,0.166549,-1.893733,0.521356,0.094866,0
-0.160157,1.411179,-0.942197,0.328471,1.807369,0.805741,0.934245,-0.213463,-0.179051,-1.254416,0
0.626242,-0.724645,-1.109695,0.279284,0.434693,-1.481619,1.239192,-1.416625,-2.400873,-2.837811,0
1.359706,1.015382,-0.203970,1.384187,0.025073,-0.840668,0.154022,-0.728703,-0.953373,-0.839704,1
-0.259285,-0.829704,0.114847,1.667200,0.965469,1.042327,-0.391548,0.362584,1.049462,0.791258,1
-2.179541,-1.100550,-1.076252,-0.879954,0.465171,0.626741,0.892071,-0.168375,-0.469099,-1.597242,0
0.638039,-0.258650,-1.175187,1.843327,0.348358,1.603122,-0.547469,1.064017,0.315596,-1.229841,0
-0.796275,0.464726,1.122180,0.515300,2.086839,0.611666,-0.063265,-0.284922,1.629030,2.373501,1
0.815245,0.736187,0.502582,-0.765530,-1.019029,0.879723,1.391994,0.875800,1.275395,1.402053,1
-1.004123,0.211455,-0.331555,-0.106640,1.988876,0.881350,-1.811703,0.175733,0.475628,-0.106832,0
0.432496,-1.951010,0.398621,0.324565,-0.909982,0.937315,0.277202,-0.768609,1.227425,1.246116,1
1.069124,-0.919102,0.592361,0.555533,-0.417001,-0.021664,0.272292,0.233740,0.549475,1.060054,0
1.107421,-0.853841,-0.428196,-0.366005,-0.816059,-0.973984,-0.291516,0.599511,-1.288874,-1.320172,0
-0.635216,-0.611255,-1.049400,-1.390579,0.774714,1.513420,-0.407765,-1.502172,0.355599,-1.052372,0
0.024932,0.345694,-0.499399,-0.006520,1.646378,0.787782,-1.936984,0.189912,0.230099,-0.463000,0
0.274684,1.406100,0.866312,-0.674003,0.077852,-0.045129,0.774023,0.066598,0.791478,1.542774,1
-1.055605,0.133144,-0.442871,0.040121,1.799588,0.404141,1.709507,-0.300412,-0.061267,-0.575405,0
-0.141374,-1.463177,0.089939,-0.599986,0.487845,1.055756,-0.719784,-1.396422,1.037636,0.753690,1
-0.536990,0.427996,-1.030116,1.300370,2.063637,0.732926,-0.606068,0.426200,-0.329110,-1.454305,0
0.152158,-0.688433,1.492524,-0.727012,0.913581,-2.574481,-0.428157,0.143010,-0.885980,1.260561,1
0.863291,-0.386539,-0.542727,0.814578,0.687252,-1.075138,-0.127172,1.042551,-1.490027,-1.584088,0
-1.361151,-0.718032,0.203925,1.935533,-0.759858,1.083457,0.698809,0.507894,1.172085,0.975510,0
-0.229782,1.482921,-0.987792,1.161540,0.203700,-1.275006,0.354123,0.157848,-2.097619,-2.501524,0
-0.627641,-0.865901,0.359298,1.418880,-0.233796,-0.380754,0.587137,-1.452543,0.002062,0.437227,0
-0.814701,-0.286108,0.890078,1.220063,1.472708,-2.011419,-0.977425,-0.398954,-0.957338,0.485271,0
0.331464,1.279669,0.401077,-0.248405,-0.646339,0.929195,0.019001,1.080281,1.222468,1.246017,1
-0.976036,1.492550,1.798037,-1.868846,-0.245445,-2.732856,0.415133,-0.954715,-0.735214,1.724902,1
0.579665,-0.878968,-0.302262,-1.121484,0.023005,0.731414,-2.140679,0.147888,0.368672,-0.137728,0
-0.475335,1.800221,-0.531263,-0.528518,-0.000542,-1.238248,-0.511728,0.000358,-1.625978,-1.654630,0
-0.681437,0.002953,0.733520,0.286442,-1.216696,-0.401038,0.489774,1.697125,0.343248,1.103220,0
-0.707793,0.006317,1.212983,-0.059801,0.423610,-1.081001,-1.197042,-0.932138,0.191144,1.590480,1
0.361166,0.674467,1.985274,-1.241580,-0.049112,-1.651749,0.778851,0.964795,0.418722,2.668890,1
1.240507,-0.856717,-1.089052,-0.154609,-0.998996,0.884033,0.851574,0.235405,-0.249572,-1.476407,1
-0.732995,0.643260,0.555047,-1.539774,0.229300,-0.116009,0.408035,0.209916,0.428627,0.939711,1
-1.399168,0.543417,1.299983,-0.809014,0.519860,-2.576012,-1.497983,0.414134,-1.072306,0.911202,1
-0.878890,-0.526363,0.836485,1.809687,0.510435,-0.450610,0.726753,2.086390,0.397486,1.261842,0
2.265604,2.116807,-0.096605,-1.416500,-0.978400,-0.501556,0.854316,-0.585018,-0.544700,-0.455573,0
-0.555477,-0.052192,1.038649,0.435937,-1.120132,-1.658599,1.326956,0.062055,-0.496734,0.951656,0
0.120306,0.269838,-0.488801,1.143807,0.492143,-1.178585,0.704501,-1.275679,-1.531435,-1.544380,0
0.690323,1.011923,0.325709,-0.911667,0.605612,-0.477672,-0.570112,-0.588367,-0.117525,0.322187,0
-0.140577,0.208932,-0.152812,0.610839,-1.049927,-0.696954,-0.442419,0.095894,-0.774746,-0.666672,0
-0.698614,1.983160,-0.789813,1.688724,-0.769480,1.446275,-0.593969,-0.917883,0.544448,-0.620098,1
-0.012290,-0.486351,-0.329160,-0.550541,-0.606309,-1.100421,-0.500149,1.893284,-1.307665,-1.211682,0
0.992556,1.106368,0.290461,0.040111,1.615605,0.973051,-0.237882,0.754549,1.155731,1.070348,1
-1.579903,-0.480221,-1.274079,0.528971,-1.573515,-1.409863,0.283609,0.512142,-2.494120,-3.095186,0
0.036568,1.027300,0.304839,0.751231,0.826146,0.977619,-1.452152,-0.089299,1.173657,1.098928,1
-0.931839,0.290196,-1.227773,0.273868,-1.186082,-1.497942,-1.393199,0.297677,-2.529001,-3.060669,0
-1.159135,0.558054,1.589770,0.399049,0.974056,-1.422204,-0.002335,1.673481,0.245641,2.081499,1
0.589128,0.594028,-0.236736,-0.158708,-0.957039,-0.398374,-0.210278,-1.559742,-0.586336,-0.651462,1
2.693449,-0.916194,1.983312,0.153688,-0.748731,-4.332689,0.006878,0.579168,-1.998712,1.164834,1
-0.404503,1.385721,-0.997417,-1.193842,0.517376,1.107298,-1.551760,0.880111,0.039613,-1.185585,0
-0.381687,0.945714,-0.224264,-1.992003,2.383111,2.023889,0.401732,-0.335441,1.608123,0.726837,1
-1.045320,-0.827611,0.520891,-0.646081,2.169067,0.923025,1.149544,1.013875,1.331997,1.459428,0
1.197255,-2.013102,-0.049056,2.171627,2.580680,-1.052029,-0.835769,2.284949,-0.995008,-0.677606,1
-0.543947,1.480218,0.158508,-0.276328,-0.456031,1.025971,0.270463,1.038621,1.076664,0.861131,1
0.211979,-1.185611,-1.514847,1.118222,0.498117,1.041011,-0.071125,-0.260015,-0.517132,-2.159239,0
1.665299,-0.041763,-1.335010,1.173846,1.367190,1.423799,0.645448,0.157868,0.000505,-1.619490,0
1.851107,-0.039238,1.070108,0.573994,0.449931,-2.118149,-0.770822,-2.501775,-0.880575,0.751390,1
1.341853,0.652589,-1.072972,0.972742,-1.344270,1.268884,0.399583,1.098397,0.112628,-1.231903,0
-0.647115,0.202710,0.490106,-1.320441,-0.531795,0.893161,0.047501,0.841458,1.275519,1.386993,1
-0.158787,-0.613073,-0.151276,0.126929,-1.887569,0.930022,-0.636269,-0.751525,0.692649,0.246716,1
1.070505,-0.002426,1.262803,2.429036,-0.322541,-1.714745,1.464161,0.134193,-0.332010,1.325952,1
1.382820,0.157288,-0.802790,0.864785,1.539480,-1.166300,2.906641,0.820691,-1.821970,-2.105828,0
2.116343,-0.836288,-1.020226,0.340094,2.614944,-1.406893,-0.080183,-0.424488,-2.247604,-2.634047,0
-1.090829,-0.418274,-0.760201,0.058073,-0.918364,0.903782,-0.374444,0.922322,0.084101,-0.870130,0
0.182419,0.448406,0.909668,0.420011,-0.639326,0.723206,-0.057550,0.378937,1.525399,2.051281,1
-0.233622,-1.372378,0.516068,0.013602,-2.222099,-0.665390,-0.640107,0.056893,-0.103811,0.561673,1
-1.037827,0.875822,0.465338,1.473396,-0.024161,0.366328,-0.931976,-0.843054,0.777047,1.047297,0
1.841895,-0.607877,-1.017154,-0.051117,-0.961902,1.323225,-0.442260,0.438750,0.215206,-1.100457,0
-0.544311,-0.877428,-0.712080,-0.930287,1.673891,-1.535979,-0.049318,-0.462038,-2.067922,-2.148549,0
-0.561068,0.672605,0.179223,-1.401476,0.587883,-1.337662,-0.381789,-2.500652,-1.033092,-0.424286,1
-1.448768,2.256180,-0.188417,0.312763,-0.298370,1.296813,0.817001,-0.145506,0.987455,0.384782,0
-1.032283,0.595680,0.571511,0.731281,-0.082981,-1.187301,0.472205,-1.140059,-0.520801,0.369915,1
0.400156,0.071937,-1.307529,-0.866223,-1.012853,0.146484,0.138457,-1.720400,-1.123969,-2.284654,0
0.815204,0.291637,-0.772772,-0.424354,1.006807,0.710099,1.559525,-0.179723,-0.102484,-1.001287,0
0.272749,-0.824835,-0.662672,0.829770,-0.211927,-1.297068,1.664898,0.566477,-1.805202,-1.925403,0
-2.510532,0.444876,-0.581982,0.602097,0.250794,-1.179447,-0.183183,0.278466,-1.621717,-1.713522,0
0.462030,1.567462,2.613684,0.898026,-0.161323,-3.261842,-0.443072,0.358105,-0.428363,2.905159,1
0.540184,0.370145,-0.631245,0.882030,-0.320564,1.885512,0.193864,-0.205241,1.092518,-0.087249,0
-1.333486,1.336839,2.046153,-0.513725,1.165546,-2.706543,2.474300,0.653399,-0.473178,2.188720,1
0.232995,0.621362,-0.555670,0.295860,0.841279,0.812822,-0.081631,1.173670,0.198609,-0.550836,0
0.196069,-0.342355,-0.958519,0.554178,0.176854,1.430657,0.916207,1.764027,0.368325,-0.934198,0
-1.583495,0.253858,0.441986,0.230579,0.431227,0.920278,0.072948,-0.231969,1.253729,1.315073,1
0.524730,-0.252921,0.614101,1.464716,-0.045202,0.831249,-0.903407,-0.812385,1.338839,1.576773,1
0.001430,-1.210615,-0.325966,1.122348,0.555093,-1.266346,-0.767498,-0.694902,-1.454097,-1.298768,0
-0.261885,0.911345,-1.428741,1.455076,-1.055544,1.746920,0.108008,-1.938905,0.201607,-1.608294,0
-0.241574,-0.903553,0.001302,1.389172,1.282819,0.486079,2.195405,0.709450,0.439212,0.274413,1
0.111368,-1.877795,-0.428295,0.007913,-1.224355,0.735295,0.214441,-0.755073,0.251107,-0.363678,0
0.908653,-0.022978,0.292375,0.114550,-1.537217,-0.132405,-1.318847,-0.104213,0.161543,0.455095,1
-1.077019,0.538835,-0.812182,0.144118,-0.923742,0.539549,-1.994244,-0.677221,-0.294006,-1.168075,0
1.446472,-0.675405,1.191560,0.043332,0.429709,-1.530984,-1.000209,-1.266025,-0.234872,1.299852,1
-0.093815,0.825304,-0.721778,-0.228418,0.154162,0.487199,-0.278615,-0.346383,-0.254336,-1.033742,0
0.773776,1.345484,0.152926,-0.526053,1.272938,-0.815611,0.932105,0.925108,-0.587979,-0.179694,0
0.200119,0.064733,1.021031,-0.290905,0.120509,-0.263429,2.384976,0.647088,0.743404,1.700636,1
1.170885,-0.268694,1.079290,0.470090,-0.294943,-0.958948,-0.072925,-0.491953,0.172695,1.416807,1
1.361737,0.357766,-0.877114,-0.006709,0.435871,1.191820,-0.925731,0.837779,0.231324,-0.920531,0
0.654871,-1.522318,-1.151004,1.501018,0.538450,0.922047,-0.315284,1.018475,-0.274829,-1.567264,0
-1.521467,0.966523,-0.042180,0.393881,0.434382,-0.173642,-0.014745,-0.693663,-0.196969,-0.173533,1
1.545184,0.422403,-0.555012,0.901673,0.471430,1.329184,0.128883,-0.924623,0.664487,-0.260642,1
-0.297848,-2.879704,0.413314,-0.653409,0.461051,0.942151,1.039183,-2.278980,1.245896,1.275418,1
0.099655,-1.439572,-1.502927,0.426178,-0.453598,0.643565,-0.191511,-0.120981,-0.863785,-2.360112,0
0.074469,0.267533,0.205671,-0.542059,-0.224602,1.020767,-1.260066,-1.314757,1.117278,0.943584,1
0.760360,-0.243918,-0.453845,-1.071695,0.483122,1.320893,1.066855,-1.055747,0.754193,-0.082169,1
-0.113210,-0.677484,0.248796,0.385463,0.332723,-0.551730,0.687091,-0.395937,-0.258131,0.141524,0
0.626912,-0.298378,0.899975,-0.960922,0.838588,-0.485516,1.139135,-0.071878,0.427021,1.357223,1
1.357708,-0.219873,0.143590,1.085834,-1.592880,-0.768853,1.131763,0.801304,-0.554818,-0.170424,0
-0.521608,0.681870,0.169974,0.558498,-0.278841,-0.844463,-1.236771,0.037923,-0.597599,-0.164985,0
0.193692,-0.899155,-0.440344,1.846570,1.546697,0.658048,-1.188136,-2.297206,0.169932,-0.428722,1
-0.438009,0.022136,-0.391965,-0.135205,1.577761,1.258453,-1.646451,0.713811,0.757373,-0.005112,1
0.269783,-0.028477,-0.463331,2.827101,-0.797627,-0.035127,1.124000,0.715681,-0.476704,-0.858294,0
0.255874,-1.503821,1.012086,0.889742,-0.527337,-2.291967,0.408758,1.556813,-1.092918,0.549086,1
1.029724,-1.065893,-1.500692,-1.242156,-0.610514,1.027157,-0.034774,-2.313549,-0.516018,-2.141372,0
-0.266061,0.652954,0.571686,2.700939,1.443919,-0.591021,0.042238,-0.881130,0.016620,0.703965,0
-0.377227,-0.833135,0.880911,-0.459922,-1.440780,-0.937923,1.018260,-0.431663,0.001086,1.069508,1
0.857238,-1.629883,0.694201,1.797230,-0.116659,-1.795101,0.760575,-0.098370,-0.950584,0.251803,1
0.475794,-0.222516,0.788277,0.083658,-2.450483,-2.012692,0.510622,0.692207,-1.056271,0.300297,1
-0.129520,2.211426,-0.531480,0.290359,-0.919387,-1.533347,-0.722939,-1.063612,-1.892074,-1.820189,0
0.410017,-0.082736,0.986986,-0.632579,1.640930,0.668107,-0.159083,1.092762,1.550023,2.160388,1
0.194325,1.546247,0.773961,-0.498649,0.236473,0.768281,-0.271406,1.321171,1.435659,1.830878,1
-1.013867,-1.960798,-0.357589,-0.989711,-1.212101,-1.198113,-1.615605,-0.903520,-1.422994,-1.317816,0
0.376017,0.497248,0.009795,-0.796192,-0.320732,-0.960814,0.990713,0.429445,-0.856293,-0.520033,0
1.492514,1.394670,0.698354,0.093606,1.568508,-1.731188,0.566552,0.343418,-0.889008,0.295093,1
0.536863,-0.016691,-0.592733,-0.691398,-0.122219,1.357968,-1.149753,-1.056919,0.654189,-0.312806,1
-0.920346,-0.516188,-0.073782,0.962103,0.320908,1.134379,-1.047637,-1.203688,0.951213,0.501358,1
1.583555,0.377874,-0.538946,-0.019773,2.398676,1.060344,-0.352577,-0.422091,0.437692,-0.382029,0
0.289402,-1.519151,-0.647510,1.994010,0.112467,1.262382,0.072123,1.127364,0.515448,-0.465453,0
1.090640,-0.152955,0.624891,-0.339362,1.132785,0.834442,0.898478,-1.524971,1.352080,1.598089,1
-0.931405,-1.768613,0.111579,-1.815972,1.009670,-0.624039,-0.413091,-1.653339,-0.455087,-0.147311,1
-0.736400,0.753589,0.993420,1.286672,-0.500121,-1.295659,1.748886,-1.378742,-0.213166,1.072927,1
-0.679669,0.668392,1.224128,-0.682584,0.455212,-0.054771,-1.811868,-0.339229,1.126491,2.185027,0
-1.083565,0.778673,-2.299613,-0.028294,-0.806260,1.519775,1.199799,0.387073,-0.839572,-3.311712,0
-1.311791,-0.738223,-0.420872,0.736818,-1.325001,1.279540,-0.468257,-0.086557,0.748606,-0.045632,1
0.151291,1.635802,-0.378794,0.016207,1.900056,-0.998532,0.921763,-0.406481,-1.263538,-1.244492,0
2.356800,-0.286674,-0.907952,0.006880,-0.499041,-1.210239,-1.274135,0.153351,-1.962572,-2.320764,0
0.726593,1.452561,-0.208817,-0.538329,0.548047,-1.138919,-0.462857,0.035024,-1.226755,-1.015406,0
-1.401938,0.080531,0.081921,-0.719023,1.395137,0.253585,-0.697969,-0.389048,0.307172,0.290207,1
0.533364,-0.791686,-0.326989,-0.372013,-0.501449,-1.102056,-0.705797,0.228949,-1.307052,-1.208667,0
0.773716,2.254611,2.116908,0.190443,1.260802,-3.857199,-0.279612,2.227672,-1.441965,1.672773,0
-0.005882,-0.486590,-0.266596,-0.503826,-0.612760,1.220973,-0.948811,1.322498,0.844027,0.200830,1
0.870769,-0.266883,0.322308,2.246470,0.242673,-0.460329,1.630503,0.911482,-0.105166,0.325737,1
0.432986,0.656471,1.890885,1.125598,1.030099,-2.331696,0.740678,-0.621471,-0.284581,2.117483,1
-1.159301,1.295801,-1.223413,0.031175,-0.569223,1.176394,-0.708667,0.213422,-0.115213,-1.555968,0
0.047209,0.807196,0.748111,-0.259646,0.823345,-0.577145,0.870552,-0.016024,0.198588,1.031063,1
-0.077605,1.118243,-0.531127,0.389364,0.844234,1.347705,-0.780897,-0.182580,0.704117,-0.207043,1
-0.308149,0.717605,-0.152689,1.376855,1.199531,1.153974,-2.329296,0.169507,0.893074,0.369502,1
0.686502,1.748260,0.735062,-0.258391,-1.108226,0.778063,-0.002096,-0.115747,1.407108,1.765946,1
0.158895,0.887901,1.014832,1.404907,-0.751042,0.650365,-0.371466,-0.942366,1.560785,2.200859,1
0.498242,-1.634802,1.242469,-0.800097,-0.455066,-1.979654,-0.027522,-1.013653,-0.590227,1.140880,1
-0.749225,0.337978,0.494842,0.220284,0.309943,0.879538,-0.627048,0.677195,1.267793,1.387940,1
-0.166588,-0.521377,-0.650993,-0.186957,0.450781,-1.258770,-0.096086,-0.147169,-1.759476,-1.882828,0
1.015543,0.369810,-0.535530,0.469888,0.642532,0.909568,-0.852807,-0.075420,0.305123,-0.460235,0
-0.745216,-0.179593,1.134117,-1.078254,0.484893,-0.431333,0.272806,1.158720,0.700746,1.811348,0
0.488046,0.946767,0.382770,0.360399,-0.030704,-0.765815,-2.383497,-1.033058,-0.322335,0.264195,0
-0.891405,-0.375039,0.400781,0.016693,-1.221459,0.925162,0.101586,0.139723,1.218550,1.243224,1
1.314372,1.537619,1.002603,-0.628911,-1.868188,-0.512348,0.237269,0.061872,0.501424,1.527963,1
-0.421176,0.954324,1.023444,1.147652,0.660065,-0.766197,0.485135,1.146915,0.292724,1.423608,1
0.370543,-0.571627,1.441681,-0.011856,-0.768860,-2.430439,0.570905,-0.593102,-0.805034,1.249155,1
-0.151183,0.027143,-1.187953,0.762226,0.889291,0.609206,0.380557,-0.258863,-0.592193,-1.809237,0
0.721577,0.487172,-0.660242,-0.680014,0.371966,1.384067,-1.068677,1.820103,0.612858,-0.420391,1
0.002328,-0.448907,-1.262296,2.310927,0.355407,-1.294406,0.132555,1.150170,-2.378774,-3.009238,0
-0.230551,1.660746,1.238818,0.260223,-0.190423,-1.912270,0.034624,-1.237293,-0.533020,1.171987,0
0.325601,0.766773,0.438327,0.052415,0.573991,0.914034,-0.650056,0.595833,1.244589,1.304954,1
0.915669,-0.735869,-0.199031,-0.064909,-1.769523,-0.906962,0.371740,0.489968,-1.008361,-0.867869,0
-1.200271,-0.364127,0.174303,-0.296794,-0.644137,0.456373,-1.955002,0.009561,0.578623,0.570918,1
0.317352,0.397499,-0.347982,0.168461,1.077210,1.257364,-0.495892,0.168470,0.798641,0.073889,1
-1.190177,0.542764,0.008291,0.169496,0.963193,-0.830380,-0.065270,0.836201,-0.740215,-0.449752,0
1.374051,-3.065130,-1.811853,-0.289712,-0.439343,2.026714,-0.415324,-1.472859,0.085704,-2.145132,0
0.635455,-0.861747,-0.535463,0.006046,0.337958,1.347409,1.945423,0.348403,0.699686,-0.215057,1
-0.464985,1.236645,-0.132714,-1.630809,-0.804305,1.173788,0.379443,0.064774,0.930114,0.416748,1
-0.240161,-0.579021,1.234537,0.643158,-0.997879,0.569907,0.012594,0.415958,1.699331,2.553497,1
-0.784887,0.160219,0.289367,0.433358,1.540707,-0.763525,0.552815,1.746732,-0.409990,0.096416,1
0.352755,0.047230,0.209128,-0.254982,0.230427,1.010690,1.072366,-1.118281,1.111519,0.944200,1
1.246596,-0.276714,-0.940157,0.132878,-0.832618,-1.621536,1.749916,-0.939524,-2.364089,-2.609257,0
0.652451,-0.239801,-1.310221,1.706472,-2.642396,0.899287,-0.076155,-0.845791,-0.448273,-1.868187,0
-0.666031,0.437823,0.185960,0.557914,-2.080331,-0.382202,-0.872139,-1.233575,-0.165743,0.122673,1
0.532059,-2.230931,-1.504767,-0.083162,-0.112111,1.163946,2.583542,0.654605,-0.396684,-2.072188,0
1.196508,-0.143881,-0.122366,0.226045,-0.147148,0.615780,-0.036354,0.488397,0.437284,0.123165,0
0.886958,0.038492,-0.056203,-0.635486,1.614949,-0.476272,-1.180053,-1.833526,-0.483111,-0.368294,0
-0.014356,0.788882,1.111532,0.563233,-0.131095,-0.074853,-0.107807,0.676163,1.000244,1.969988,0
-0.754264,2.074860,1.944717,1.232364,-0.269928,0.255607,-1.257631,-0.098363,2.098310,3.663017,1
0.053091,-2.397949,-0.075910,-0.462681,0.065216,0.478524,0.596360,-0.537061,0.358238,0.130429,0
-0.350379,0.028957,-0.581491,0.164669,1.409973,-1.297636,0.672996,1.073260,-1.727734,-1.778782,0
