temp,humid,light,co2,humid_ratio,occupy_status
1.200680,-1.357654,1.067970,-0.456715,-1.078368,0
1.217071,-1.367748,0.984955,-0.459897,-1.085477,0
1.249851,-1.361722,1.073105,-0.462283,-1.072055,0
1.249851,-1.361722,1.065403,-0.467321,-1.072055,0
1.249851,-1.379802,1.049998,-0.475010,-1.091156,0
1.249851,-1.379802,1.077384,-0.466260,-1.091156,0
1.249851,-1.379802,1.082091,-0.471032,-1.091156,0
1.303940,-1.379802,1.035877,-0.472623,-1.079531,0
1.358028,-1.379802,1.105199,-0.466260,-1.067871,0
1.358028,-1.388842,1.096212,-0.490122,-1.077486,0
1.358028,-1.393362,1.105199,-0.451943,-1.082293,0
1.390809,-1.391856,1.157832,-0.452473,-1.073634,0
1.423590,-1.397882,1.108194,-0.469442,-1.073000,0
1.456371,-1.397882,1.114185,-0.471032,-1.065931,0
1.456371,-1.402854,1.142427,-0.462283,-1.071252,0
1.456371,-1.404512,1.108194,-0.451412,-1.073025,0
1.456371,-1.407827,0.868991,-0.463078,-1.076572,0
1.456371,-1.417771,1.190353,-0.468381,-1.087213,0
1.456371,-1.407827,1.173237,-0.468646,-1.076572,0
1.456371,-1.402854,1.188642,-0.474214,-1.071252,0
1.456371,-1.397882,1.188642,-0.456715,-1.065931,0
1.505542,-1.407827,1.188642,-0.471032,-1.065978,0
1.554713,-1.417771,1.211749,-0.476600,-1.066061,0
1.554713,-1.417771,1.096212,-0.467055,-1.066061,0
1.554713,-1.417771,1.119320,-0.467851,-1.066061,0
1.554713,-1.417771,1.184790,-0.471032,-1.066061,0
1.598967,-1.417771,1.170669,-0.476600,-1.056505,0
1.643221,-1.417771,1.195488,-0.491713,-1.046926,0
1.625520,-1.428619,1.185561,-0.490122,-1.062492,0
1.643221,-1.431331,1.222019,-0.480896,-1.061606,0
1.643221,-1.426811,1.198911,-0.486941,-1.056713,0
1.692393,-1.435851,1.152697,-0.476600,-1.055889,0
1.708783,-1.435851,1.183507,-0.469442,-1.052346,0
1.692393,-1.435851,1.120603,-0.474214,-1.055889,0
1.716978,-1.439919,1.098780,-0.486941,-1.054998,0
1.741564,-1.452123,1.121887,-0.486410,-1.062974,0
1.716978,-1.443987,1.198911,-0.491713,-1.059422,0
1.708783,-1.452123,1.142427,-0.489592,-1.070033,0
1.741564,-1.452123,1.191209,-0.486941,-1.062974,0
1.741564,-1.452123,1.183507,-0.481373,-1.062974,0
1.741564,-1.452123,1.245126,-0.491713,-1.062974,0
1.768608,-1.452123,1.213033,-0.490918,-1.057140,0
1.768608,-1.452123,1.144994,-0.467851,-1.057140,0
1.795652,-1.461164,1.198911,-0.472623,-1.061177,0
1.849741,-1.452123,1.152697,-0.477396,-1.039588,0
1.849741,-1.452123,1.222019,-0.478987,-1.039588,0
1.849741,-1.452123,1.198911,-0.486145,-1.039588,0
1.849741,-1.452123,1.101347,-0.469442,-1.039588,0
1.882522,-1.464177,1.085943,-0.469442,-1.045718,0
1.898912,-1.470204,1.162967,-0.470237,-1.048798,0
1.874326,-1.461164,1.137292,-0.493304,-1.044182,0
1.849741,-1.470204,1.085943,-0.494895,-1.059413,0
1.898912,-1.470204,1.205330,-0.496486,-1.048798,0
1.923498,-1.470204,1.182223,-0.480577,-1.043480,0
1.948083,-1.470204,1.257963,-0.488532,-1.038155,0
1.948083,-1.470204,1.214316,-0.480577,-1.038155,0
1.948083,-1.479244,1.182223,-0.478987,-1.048128,0
1.948083,-1.470204,1.221163,-0.470502,-1.038155,0
1.948083,-1.483764,1.205330,-0.471032,-1.053114,0
1.948083,-1.476230,1.221163,-0.478987,-1.044804,0
1.948083,-1.488284,1.113329,-0.482168,-1.058101,0
1.948083,-1.470204,1.233572,-0.482168,-1.038155,0
1.997255,-1.470204,1.224586,-0.470237,-1.027483,0
2.013645,-1.476230,1.209181,-0.481108,-1.030595,0
2.046426,-1.470204,1.178372,-0.494895,-1.016783,0
2.046426,-1.470204,1.224586,-0.480577,-1.016783,0
2.046426,-1.470204,1.178372,-0.472623,-1.016783,0
2.046426,-1.470204,1.197200,-0.476866,-1.016783,0
2.046426,-1.470204,1.160399,-0.486145,-1.016783,0
2.068553,-1.470204,1.169385,-0.483759,-1.011958,0
2.068553,-1.470204,1.234856,-0.486941,-1.011958,0
2.046426,-1.470204,1.234856,-0.488532,-1.016783,0
2.134934,-1.470204,1.147562,-0.496486,-0.997449,0
2.105431,-1.470204,1.147562,-0.490653,-1.003904,0
2.134934,-1.470204,1.147562,-0.486941,-0.997449,0
2.105431,-1.470204,1.154409,-0.498077,-1.003904,0
2.134934,-1.470204,1.129590,-0.496486,-0.997449,0
2.134934,-1.470204,1.129590,-0.491713,-0.997449,0
2.134934,-1.470204,1.222019,-0.479782,-0.997449,0
2.134934,-1.470204,1.204046,-0.472623,-0.997449,0
2.134934,-1.470204,1.101347,-0.475805,-0.997449,0
2.159520,-1.470204,1.103915,-0.460692,-0.992063,0
2.159520,-1.470204,1.111617,-0.472623,-0.992063,0
2.200496,-1.470204,1.101347,-0.480047,-0.983068,0
2.233277,-1.470204,1.195060,-0.488532,-0.975859,0
2.233277,-1.470204,1.123599,-0.492774,-0.975859,0
2.208691,-1.470204,1.134725,-0.490122,-0.981267,0
2.233277,-1.470204,1.096212,-0.485350,-0.975859,0
2.233277,-1.470204,1.117779,-0.475805,-0.975859,0
2.233277,-1.470204,1.111617,-0.502319,-0.975859,0
2.233277,-1.470204,1.103915,-0.494099,-0.975859,0
2.260321,-1.465684,1.146278,-0.488532,-0.964816,0
2.233277,-1.461164,1.146278,-0.481373,-0.965707,0
2.233277,-1.465684,1.137292,-0.475805,-0.970783,0
2.233277,-1.461164,1.137292,-0.475805,-0.965707,0
2.233277,-1.456643,1.021756,-0.490122,-0.960630,0
2.233277,-1.464177,1.116752,-0.486410,-0.969091,0
2.233277,-1.470204,1.002072,-0.474744,-0.975859,0
2.260321,-1.470204,0.920340,-0.488532,-0.969901,0
2.287365,-1.479244,0.989662,-0.469442,-0.974120,0
2.287365,-1.470204,1.037161,-0.471828,-0.963934,0
2.269336,-1.482257,1.014053,-0.491713,-0.981479,0
2.314409,-1.483764,1.028174,-0.493304,-0.973263,0
2.314409,-1.479244,0.981960,-0.513985,-0.968162,0
2.341454,-1.470204,0.996081,-0.515576,-0.951975,0
2.314409,-1.488284,0.996081,-0.511599,-0.978365,0
2.341454,-1.488284,0.978109,-0.501258,-0.972415,0
2.341454,-1.488284,0.978109,-0.499667,-0.972415,0
2.341454,-1.494913,0.978109,-0.510803,-0.979909,0
2.341454,-1.503200,0.971690,-0.499667,-0.989277,0
2.341454,-1.508172,0.971690,-0.482168,-0.994898,0
2.374234,-1.501543,1.020900,-0.475805,-0.980210,0
2.374234,-1.514199,0.990090,-0.482168,-0.994546,0
2.341454,-1.521733,0.970406,-0.491713,-1.010226,0
2.361122,-1.515043,1.016621,-0.478987,-0.998368,0
2.374234,-1.514199,0.970406,-0.485350,-0.994546,0
2.366039,-1.512692,0.961420,-0.506826,-0.994633,0
2.380790,-1.515404,1.035877,-0.512394,-0.994478,0
2.407015,-1.514199,0.952434,-0.497281,-0.987370,0
2.390625,-1.521733,1.003783,-0.508417,-0.999501,0
2.439796,-1.526253,0.980676,-0.509212,-0.993889,0
2.407015,-1.531677,0.911354,-0.502319,-1.007206,0
2.407015,-1.531677,0.911354,-0.493834,-1.007206,0
2.439796,-1.526253,0.980676,-0.486941,-0.993889,0
2.415210,-1.530321,0.980676,-0.482168,-1.003881,0
2.439796,-1.526253,0.942164,-0.483229,-0.993889,0
2.439796,-1.526253,0.991802,-0.502319,-0.993889,0
2.415210,-1.530321,0.880545,-0.496486,-1.003881,0
2.439796,-1.534389,0.865140,-0.506031,-1.003142,0
2.439796,-1.542525,0.880545,-0.517166,-1.012394,0
2.439796,-1.542525,0.931894,-0.516371,-1.012394,0
2.439796,-1.542525,0.885679,-0.502849,-1.012394,0
2.439796,-1.548552,0.937029,-0.510803,-1.019248,0
2.439796,-1.560605,0.893382,-0.498872,-1.032955,0
2.439796,-1.572659,0.937029,-0.488532,-1.046662,0
2.439796,-1.569646,0.849735,-0.502054,-1.043235,0
2.439796,-1.578686,0.849735,-0.502849,-1.053515,0
2.439796,-1.578686,0.849735,-0.503644,-1.053515,0
2.439796,-1.578686,0.840749,-0.494895,-1.053515,0
2.439796,-1.578686,0.868563,-0.499137,-1.053515,0
2.439796,-1.578686,0.817641,-0.502849,-1.053515,0
2.439796,-1.578686,0.822776,-0.510803,-1.053515,0
2.439796,-1.578686,0.840749,-0.507622,-1.053515,0
2.439796,-1.578686,0.777846,-0.524590,-1.053515,0
2.439796,-1.567837,0.762441,-0.513189,-1.041179,0
2.439796,-1.572659,0.763724,-0.506031,-1.046662,0
2.439796,-1.566632,0.752171,-0.509743,-1.039809,0
2.439796,-1.578686,0.773994,-0.486941,-1.053515,0
2.439796,-1.583658,0.765008,-0.500463,-1.059168,0
2.439796,-1.598574,0.782980,-0.513189,-1.076129,0
2.439796,-1.598574,0.793250,-0.513985,-1.076129,0
2.439796,-1.607614,0.747036,-0.510803,-1.086408,0
2.439796,-1.598574,0.747036,-0.501258,-1.076129,0
2.439796,-1.585315,0.759017,-0.502319,-1.061053,0
2.415210,-1.583658,0.637918,-0.521144,-1.064441,0
2.407015,-1.578686,0.747036,-0.500198,-1.060555,0
2.415210,-1.578686,0.739333,-0.499667,-1.058796,0
2.439796,-1.578686,0.731631,-0.491713,-1.053515,0
2.415210,-1.578686,0.723929,-0.498872,-1.058796,0
2.439796,-1.578686,0.680281,-0.505500,-1.053515,0
2.415210,-1.588630,0.716226,-0.518757,-1.070086,0
2.415210,-1.603094,0.670012,-0.519553,-1.086508,0
2.439796,-1.588630,0.623797,-0.507622,-1.064822,0
2.415210,-1.603094,0.661025,-0.490122,-1.086508,0
2.415210,-1.603094,0.726496,-0.504440,-1.086508,0
2.415210,-1.603094,0.680281,-0.502849,-1.086508,0
2.390625,-1.603094,0.634067,-0.492509,-1.091740,0
2.366039,-1.598574,0.617378,-0.510803,-1.091849,0
2.341454,-1.598574,0.625509,-0.517166,-1.097075,0
2.341454,-1.603094,0.580150,-0.525916,-1.102183,0
2.366039,-1.607614,0.540354,-0.533870,-1.102081,0
2.341454,-1.616654,0.524521,-0.529893,-1.117507,0
2.341454,-1.616654,0.408129,-0.526711,-1.117507,0
2.341454,-1.616654,0.445357,-0.536256,-1.117507,0
2.341454,-1.607614,0.341375,-0.530689,-1.107291,0
2.341454,-1.610628,0.356780,-0.520348,-1.110696,0
2.341454,-1.624791,0.356780,-0.521144,-1.126701,0
2.305395,-1.616654,0.356780,-0.529893,-1.125113,0
2.314409,-1.616654,0.318267,-0.517166,-1.123213,0
2.314409,-1.603094,0.402994,-0.512394,-1.107915,0
2.287365,-1.607614,0.310565,-0.515576,-1.118729,0
2.260321,-1.598574,0.379887,-0.525121,-1.114271,0
2.260321,-1.603094,0.354212,-0.521939,-1.119353,0
2.269336,-1.598574,0.423534,-0.509743,-1.112364,0
2.233277,-1.593602,0.349077,-0.506826,-1.114405,0
2.233277,-1.598574,0.438939,-0.513985,-1.119986,0
2.233277,-1.578686,0.420966,-0.539438,-1.097660,0
2.233277,-1.578686,0.381171,-0.529098,-1.097660,0
2.233277,-1.578686,0.268202,-0.534666,-1.097660,0
2.134934,-1.578686,0.192461,-0.529098,-1.118508,0
2.167715,-1.566632,0.101744,-0.510803,-1.098095,0
2.134934,-1.566632,0.231829,-0.516106,-1.105059,0
2.134934,-1.560605,0.156517,-0.518757,-1.098335,0
2.105431,-1.560605,0.154805,-0.524590,-1.104604,0
2.068553,-1.565125,0.177056,-0.531484,-1.117450,0
2.075929,-1.572659,0.211289,-0.526711,-1.124264,0
2.046426,-1.565125,0.121856,-0.509212,-1.122129,0
2.046426,-1.560605,0.161651,-0.525121,-1.117113,0
2.046426,-1.572659,0.173633,-0.524590,-1.130489,0
2.046426,-1.574166,0.192461,-0.531484,-1.132161,0
2.046426,-1.569646,0.129558,-0.521939,-1.127145,0
2.046426,-1.560605,-0.023207,-0.517962,-1.117113,0
1.997255,-1.560605,0.058952,-0.513985,-1.127507,0
1.948083,-1.560605,0.105167,-0.519553,-1.137873,0
1.948083,-1.560605,0.247234,-0.517166,-1.137873,0
1.948083,-1.556085,0.252797,-0.541029,-1.132888,0
1.948083,-1.554579,0.290025,-0.539438,-1.131226,0
1.948083,-1.547045,0.223271,-0.511599,-1.122917,0
1.948083,-1.542525,0.259216,-0.510803,-1.117931,0
1.948083,-1.547045,0.224555,-0.517962,-1.122917,0
1.948083,-1.560605,0.161651,-0.522734,-1.137873,0
1.948083,-1.548552,0.108590,-0.510803,-1.124579,0
1.948083,-1.551565,0.097465,-0.510008,-1.127902,0
1.948083,-1.547045,0.118004,-0.520348,-1.122917,0
1.948083,-1.548552,0.100032,-0.532014,-1.124579,0
1.948083,-1.538457,0.200164,-0.525121,-1.113444,0
1.898912,-1.538457,0.192461,-0.528302,-1.123857,0
1.948083,-1.542525,0.146247,-0.521939,-1.117931,0
1.898912,-1.534389,0.100032,-0.517166,-1.119384,0
1.849741,-1.534389,0.100032,-0.517166,-1.129783,0
1.849741,-1.517213,0.165503,-0.517962,-1.110953,0
1.849741,-1.508172,0.115437,-0.513985,-1.101042,0
1.849741,-1.512692,0.035845,-0.506031,-1.105997,0
1.849741,-1.508172,0.002468,-0.516106,-1.101042,0
1.822697,-1.512692,0.017873,-0.520348,-1.111745,0
1.795652,-1.512692,0.010170,-0.525121,-1.117484,0
1.849741,-1.508172,-0.012937,-0.539438,-1.101042,0
1.822697,-1.508172,0.033278,-0.529893,-1.106798,0
1.741564,-1.520226,0.023008,-0.530954,-1.137140,0
1.741564,-1.521733,0.017873,-0.539438,-1.138780,0
1.741564,-1.517213,0.094897,-0.542620,-1.133858,0
1.741564,-1.508172,-0.018072,-0.521144,-1.124014,0
1.741564,-1.508172,0.016589,-0.525121,-1.124014,0
1.741564,-1.503200,0.044831,-0.523530,-1.118600,0
1.716978,-1.508172,0.035845,-0.526711,-1.129216,0
1.708783,-1.488284,-0.002667,-0.522469,-1.109335,0
1.741564,-1.483764,-0.048882,-0.522734,-1.097433,0
1.741564,-1.470204,0.028143,-0.521409,-1.082665,0
1.716978,-1.470204,-0.018072,-0.523530,-1.087931,0
1.643221,-1.470204,-0.002667,-0.536256,-1.103685,0
1.643221,-1.470204,-0.018072,-0.528302,-1.103685,0
1.692393,-1.470204,-0.064286,-0.513985,-1.093189,0
1.643221,-1.470204,-0.064286,-0.531484,-1.103685,0
1.643221,-1.470204,-0.007802,-0.527772,-1.103685,0
1.643221,-1.456643,-0.100231,-0.528302,-1.089007,0
1.643221,-1.452123,-0.100231,-0.529893,-1.084114,0
1.643221,-1.452123,-0.100231,-0.521144,-1.084114,0
1.643221,-1.452123,-0.100231,-0.520348,-1.084114,0
1.576840,-1.456643,-0.102798,-0.518757,-1.103192,0
1.554713,-1.452123,-0.166985,-0.512394,-1.103043,0
1.554713,-1.452123,-0.166985,-0.515576,-1.103043,0
1.554713,-1.452123,-0.074556,-0.525916,-1.103043,0
1.554713,-1.452123,-0.074556,-0.523530,-1.103043,0
1.530128,-1.443987,-0.149013,-0.529098,-1.099540,0
1.505542,-1.443987,-0.111785,-0.525916,-1.104788,0
1.530128,-1.435851,-0.134892,-0.525121,-1.090794,0
1.505542,-1.435851,-0.166985,-0.534666,-1.096056,0
1.456371,-1.435851,-0.166985,-0.512924,-1.106558,0
1.489151,-1.435851,-0.166985,-0.518227,-1.099560,0
1.480956,-1.431331,-0.254280,-0.533870,-1.096467,0
1.456371,-1.429824,-0.155004,-0.526711,-1.100110,0
1.456371,-1.422291,-0.142594,-0.536256,-1.092049,0
1.456371,-1.417771,-0.197795,-0.539438,-1.087213,0
1.456371,-1.417771,-0.197795,-0.510008,-1.087213,0
1.456371,-1.407827,-0.220902,-0.513189,-1.076572,0
1.407199,-1.407827,-0.290224,-0.518757,-1.087138,0
1.423590,-1.404512,-0.190948,-0.524590,-1.080080,0
1.382614,-1.412799,-0.215767,-0.512394,-1.097706,0
1.358028,-1.402854,-0.215767,-0.509212,-1.092388,0
1.358028,-1.397882,-0.210632,-0.513189,-1.087100,0
1.358028,-1.397882,-0.233740,-0.510803,-1.087100,0
1.321969,-1.397882,-0.233740,-0.520348,-1.094834,0
1.330984,-1.388842,-0.233740,-0.528302,-1.083304,0
1.330984,-1.393362,-0.255563,-0.526711,-1.088103,0
1.249851,-1.379802,-0.321034,-0.532014,-1.091156,0
1.249851,-1.379802,-0.255563,-0.539438,-1.091156,0
1.249851,-1.379802,-0.264549,-0.536256,-1.091156,0
1.249851,-1.379802,-0.264549,-0.510803,-1.091156,0
1.249851,-1.379802,-0.283035,-0.523530,-1.091156,0
1.217071,-1.367748,-0.295359,-0.523530,-1.085477,0
1.225266,-1.366242,-0.264549,-0.537847,-1.082125,0
1.225266,-1.361722,-0.264549,-0.526711,-1.077358,0
1.184290,-1.356297,-0.356979,-0.525651,-1.080472,0
1.200680,-1.353585,-0.319750,-0.528302,-1.074084,0
1.151509,-1.361722,-0.282522,-0.521939,-1.093221,0
1.151509,-1.361722,-0.282522,-0.541029,-1.093221,0
1.151509,-1.345449,-0.346709,-0.523530,-1.076136,0
1.107255,-1.345449,-0.333871,-0.529893,-1.085670,0
1.107255,-1.340929,-0.295359,-0.534666,-1.080937,0
1.107255,-1.336409,-0.295359,-0.523530,-1.076204,0
1.063001,-1.327369,-0.387788,-0.523530,-1.076302,0
1.063001,-1.327369,-0.351844,-0.525121,-1.076302,0
1.063001,-1.327369,-0.291936,-0.523530,-1.076302,0
1.063001,-1.327369,-0.315899,-0.524325,-1.076302,0
1.030220,-1.320740,-0.387788,-0.527772,-1.076463,0
1.063001,-1.312453,-0.387788,-0.521939,-1.060726,0
1.013829,-1.317425,-0.387788,-0.520348,-1.076549,0
0.964658,-1.307481,-0.351844,-0.521939,-1.076831,0
0.964658,-1.307481,-0.337722,-0.509212,-1.076831,0
0.964658,-1.307481,-0.380942,-0.523530,-1.076831,0
0.964658,-1.302961,-0.368532,-0.521939,-1.072140,0
0.964658,-1.293920,-0.331304,-0.528302,-1.062757,0
0.931877,-1.289400,-0.331304,-0.529893,-1.065178,0
0.915487,-1.280360,-0.354411,-0.532279,-1.059376,0
0.866315,-1.289400,-0.423733,-0.523530,-1.079365,0
0.866315,-1.271320,-0.423733,-0.523530,-1.060714,0
0.866315,-1.271320,-0.423733,-0.533870,-1.060714,0
0.866315,-1.271320,-0.423733,-0.533075,-1.060714,0
0.866315,-1.259116,-0.423733,-0.527507,-1.048124,0
0.866315,-1.255048,-0.423733,-0.529893,-1.043928,0
0.866315,-1.255048,-0.423733,-0.531484,-1.043928,0
0.812227,-1.250528,-0.423733,-0.529893,-1.051066,0
0.758139,-1.255048,-0.423733,-0.533075,-1.067464,0
0.758139,-1.250528,-0.389072,-0.533075,-1.062832,0
0.758139,-1.236967,-0.441705,-0.540233,-1.048937,0
0.758139,-1.236967,-0.416886,-0.528833,-1.048937,0
0.733553,-1.236967,-0.441705,-0.527507,-1.054296,0
0.733553,-1.236967,-0.441705,-0.519553,-1.054296,0
0.659796,-1.236967,-0.367248,-0.517166,-1.070327,0
0.659796,-1.227023,-0.441705,-0.543415,-1.060200,0
0.659796,-1.217079,-0.404477,-0.541029,-1.050073,0
0.692577,-1.211052,-0.367248,-0.528833,-1.036764,0
0.659796,-1.198999,-0.367248,-0.533075,-1.031659,0
0.659796,-1.198999,-0.367248,-0.536256,-1.031659,0
0.659796,-1.198999,-0.396347,-0.537317,-1.031659,0
0.642094,-1.188150,-0.410896,-0.530689,-1.024504,0
0.630293,-1.186945,-0.404477,-0.537052,-1.025872,0
0.593415,-1.180918,-0.448124,-0.530689,-1.027855,0
0.571288,-1.180918,-0.426300,-0.537847,-1.032713,0
0.571288,-1.180918,-0.454543,-0.543680,-1.032713,0
0.571288,-1.168714,-0.423733,-0.543415,-1.020352,0
0.571288,-1.164646,-0.516162,-0.520348,-1.016231,0
0.571288,-1.164646,-0.454543,-0.529098,-1.016231,0
0.522117,-1.155606,-0.454543,-0.531484,-1.017929,0
0.571288,-1.146566,-0.500757,-0.550574,-0.997917,0
0.472945,-1.146566,-0.512311,-0.550574,-1.019653,0
0.472945,-1.136621,-0.477650,-0.531484,-1.009642,0
0.497531,-1.126677,-0.516162,-0.533075,-0.994177,0
0.472945,-1.126677,-0.490487,-0.545801,-0.999631,0
0.472945,-1.117637,-0.490487,-0.539438,-0.990530,0
0.448360,-1.113117,-0.490487,-0.542620,-0.991447,0
0.407384,-1.126677,-0.490487,-0.536256,-1.014139,0
0.448360,-1.113117,-0.490487,-0.525916,-0.991447,0
0.407384,-1.108597,-0.490487,-0.528833,-0.996011,0
0.374603,-1.108597,-0.490487,-0.536256,-1.003283,0
0.374603,-1.095037,-0.490487,-0.542620,-0.989715,0
0.374603,-1.097749,-0.490487,-0.529098,-0.992429,0
0.374603,-1.074244,-0.490487,-0.517166,-0.968909,0
0.374603,-1.074244,-0.552107,-0.517166,-0.968909,0
0.320514,-1.074244,-0.582916,-0.538802,-0.980996,0
0.266426,-1.074244,-0.582916,-0.531484,-0.993046,0
0.293470,-1.065204,-0.582916,-0.550574,-0.978026,0
0.266426,-1.065204,-0.582916,-0.532279,-0.984062,0
0.266426,-1.060684,-0.582916,-0.517962,-0.979569,0
0.233645,-1.068218,-0.582916,-0.510803,-0.994355,0
0.266426,-1.046220,-0.554674,-0.539438,-0.965193,0
0.241840,-1.046220,-0.544404,-0.543415,-0.970702,0
0.266426,-1.036276,-0.562377,-0.536256,-0.955309,0
0.233645,-1.036276,-0.565800,-0.525651,-0.962673,0
0.233645,-1.036276,-0.565800,-0.516106,-0.962673,0
0.192669,-1.041248,-0.577781,-0.534666,-0.976778,0
0.192669,-1.036276,-0.577781,-0.533870,-0.971859,0
0.168083,-1.036276,-0.577781,-0.525121,-0.977361,0
0.168083,-1.036276,-0.559809,-0.533870,-0.977361,0
0.168083,-1.036276,-0.541837,-0.538378,-0.977361,0
0.168083,-1.036276,-0.541837,-0.533870,-0.977361,0
0.168083,-1.022715,-0.559809,-0.529893,-0.963966,0
0.168083,-1.009155,-0.541837,-0.528302,-0.950570,0
0.168083,-1.009155,-0.541837,-0.526711,-0.950570,0
0.168083,-1.000115,-0.541837,-0.532014,-0.941640,0
0.101702,-0.991979,-0.541837,-0.540233,-0.948602,0
0.101702,-0.983843,-0.541837,-0.543415,-0.940598,0
0.101702,-0.991979,-0.541837,-0.540233,-0.948602,0
0.079575,-0.970282,-0.541837,-0.537847,-0.932275,0
0.079575,-0.965762,-0.541837,-0.527507,-0.927834,0
0.079575,-0.965762,-0.541837,-0.526711,-0.927834,0
0.079575,-0.945874,-0.541837,-0.549778,-0.908294,0
0.079575,-0.945874,-0.541837,-0.536256,-0.908294,0
0.079575,-0.941354,-0.541837,-0.521144,-0.903853,0
0.046794,-0.946477,-0.541837,-0.526711,-0.916357,0
0.079575,-0.932314,-0.541837,-0.541029,-0.894971,0
0.079575,-0.927794,-0.541837,-0.545801,-0.890530,0
0.079575,-0.927794,-0.589763,-0.526711,-0.890530,0
0.079575,-0.927794,-0.613726,-0.520348,-0.890530,0
0.079575,-0.918754,-0.613726,-0.533075,-0.881647,0
0.014014,-0.921767,-0.613726,-0.536256,-0.899636,0
0.079575,-0.909713,-0.613726,-0.541029,-0.872764,0
-0.018767,-0.921767,-0.613726,-0.537317,-0.907130,0
-0.018767,-0.909713,-0.613726,-0.536256,-0.895360,0
0.079575,-0.909713,-0.613726,-0.520348,-0.872764,0
-0.018767,-0.909713,-0.613726,-0.533075,-0.895360,0
-0.018767,-0.909713,-0.613726,-0.533075,-0.895360,0
-0.018767,-0.909713,-0.613726,-0.529893,-0.895360,0
-0.018767,-0.901577,-0.613726,-0.531484,-0.887415,0
-0.018767,-0.893441,-0.613726,-0.556407,-0.879470,0
-0.018767,-0.893441,-0.613726,-0.547392,-0.879470,0
-0.018767,-0.875361,-0.613726,-0.539438,-0.861813,0
-0.018767,-0.875361,-0.613726,-0.525121,-0.861813,0
-0.067939,-0.875361,-0.613726,-0.558528,-0.873169,0
-0.018767,-0.875361,-0.613726,-0.539438,-0.861813,0
-0.018767,-0.862102,-0.613726,-0.550044,-0.848864,0
-0.018767,-0.849446,-0.613726,-0.530954,-0.836503,0
-0.018767,-0.846432,-0.613726,-0.531484,-0.833560,0
-0.117110,-0.855472,-0.613726,-0.529893,-0.865191,0
-0.117110,-0.855472,-0.613726,-0.542620,-0.865191,0
-0.018767,-0.855472,-0.613726,-0.545801,-0.842389,0
-0.117110,-0.828352,-0.613726,-0.529893,-0.838867,0
-0.117110,-0.837392,-0.613726,-0.536256,-0.847642,0
-0.117110,-0.837392,-0.613726,-0.545801,-0.847642,0
-0.067939,-0.837392,-0.613726,-0.545801,-0.836202,0
-0.117110,-0.837392,-0.613726,-0.548983,-0.847642,0
-0.117110,-0.819312,-0.613726,-0.542620,-0.830092,0
-0.117110,-0.811175,-0.613726,-0.531484,-0.822194,0
-0.117110,-0.808463,-0.613726,-0.525651,-0.819562,0
-0.117110,-0.811175,-0.613726,-0.523530,-0.822194,0
-0.117110,-0.803039,-0.613726,-0.544211,-0.814296,0
-0.117110,-0.803039,-0.613726,-0.541029,-0.814296,0
-0.117110,-0.803039,-0.613726,-0.524590,-0.814296,0
-0.117110,-0.803039,-0.613726,-0.523530,-0.814296,0
-0.117110,-0.784959,-0.613726,-0.529893,-0.796745,0
-0.117110,-0.784959,-0.613726,-0.538643,-0.796745,0
-0.117110,-0.784959,-0.613726,-0.539438,-0.796745,0
-0.117110,-0.775015,-0.613726,-0.544211,-0.787091,0
-0.117110,-0.784959,-0.613726,-0.550574,-0.796745,0
-0.117110,-0.784959,-0.613726,-0.542620,-0.796745,0
-0.117110,-0.784959,-0.613726,-0.533075,-0.796745,0
-0.117110,-0.765975,-0.613726,-0.534666,-0.778315,0
-0.117110,-0.756030,-0.613726,-0.544211,-0.768661,0
-0.153169,-0.753017,-0.613726,-0.534135,-0.774292,0
-0.144154,-0.742470,-0.613726,-0.521939,-0.761932,0
-0.117110,-0.746990,-0.613726,-0.537847,-0.759884,0
-0.117110,-0.746990,-0.613726,-0.545801,-0.759884,0
-0.225287,-0.746990,-0.613726,-0.548983,-0.785543,0
-0.225287,-0.746990,-0.613726,-0.536256,-0.785543,0
-0.225287,-0.740964,-0.613726,-0.558528,-0.779732,0
-0.225287,-0.728910,-0.613726,-0.561710,-0.768109,0
-0.225287,-0.718062,-0.613726,-0.540499,-0.757648,0
-0.225287,-0.718062,-0.613726,-0.532014,-0.757648,0
-0.117110,-0.694557,-0.613726,-0.539438,-0.708975,0
-0.225287,-0.712638,-0.613726,-0.518757,-0.752417,0
-0.225287,-0.694557,-0.613726,-0.545801,-0.734982,0
-0.225287,-0.694557,-0.613726,-0.548983,-0.734982,0
-0.225287,-0.694557,-0.613726,-0.537317,-0.734982,0
-0.225287,-0.674669,-0.613726,-0.525121,-0.715802,0
-0.225287,-0.674669,-0.613726,-0.552165,-0.715802,0
-0.225287,-0.674669,-0.613726,-0.551104,-0.715802,0
-0.225287,-0.674669,-0.613726,-0.552165,-0.715802,0
-0.225287,-0.674669,-0.613726,-0.555346,-0.715802,0
-0.225287,-0.656589,-0.613726,-0.533075,-0.698364,0
-0.225287,-0.665629,-0.613726,-0.526711,-0.707083,0
-0.225287,-0.656589,-0.613726,-0.521939,-0.698364,0
-0.225287,-0.656589,-0.613726,-0.515576,-0.698364,0
-0.225287,-0.656589,-0.613726,-0.529893,-0.698364,0
-0.225287,-0.638508,-0.613726,-0.552165,-0.680926,0
-0.225287,-0.638508,-0.613726,-0.542620,-0.680926,0
-0.225287,-0.638508,-0.613726,-0.526711,-0.680926,0
