f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,label
0.419039,1.143744,1.407982,-0.165170,0.515711,-2.388250,1.136131,1.246685,-0.690972,-0.761940,-0.203885,0.204074,-1.865588,-0.011515,-1.291018,1
-0.286774,0.478126,0.202657,0.580259,2.676579,0.722891,1.753385,0.111867,-0.236197,0.639610,0.120013,0.845457,-0.422338,0.842657,0.330470,0
0.022859,1.253034,-1.062667,-0.518492,-0.248546,0.972760,-0.964338,1.423803,0.901108,1.367914,1.162118,-0.389789,0.369717,-1.365869,0.265151,0
0.388929,-0.318557,0.245927,0.192804,-0.830358,1.188549,-0.369548,-0.516080,-1.029697,-0.321154,-0.282556,-0.644431,-0.071542,-0.767861,-0.077643,0
0.133928,1.048741,1.074497,2.911877,0.848050,-0.955796,-0.039166,-0.379358,0.594416,0.446216,-0.071794,-1.058834,-1.510019,0.463398,-0.902787,1
0.182568,-1.868411,1.575088,0.440890,-1.867342,1.004961,0.113240,0.431041,-1.555497,0.450627,-1.727812,0.512274,-0.542519,0.073526,-1.438492,0
-0.176327,1.742440,3.246496,-0.288092,0.120535,0.952149,0.486826,1.461440,-0.156162,0.842024,-0.896409,1.731871,-3.862620,0.948260,-1.470251,0
-0.242114,1.131546,1.560285,-1.872803,-0.554340,0.053380,2.348481,1.219614,0.242525,0.256893,-0.290694,-0.553492,-2.000705,0.470030,1.138497,1
1.021197,-0.042907,2.824996,0.716648,-0.432370,0.519618,0.769659,0.427683,-0.308276,0.177283,-1.522825,0.267955,-2.596159,0.456205,2.452123,1
0.868841,3.950720,-0.366471,0.196991,0.468319,2.102034,0.296950,0.121340,0.057221,-0.062631,2.077106,-0.899903,-1.598866,-0.754611,1.089438,1
-1.149029,-0.840463,0.845306,-1.213217,0.322522,0.774310,0.461705,1.344349,0.289722,-1.015670,-0.849964,1.115912,-0.370767,0.074253,-0.482681,0
0.728262,0.976833,0.076126,1.056806,-0.885018,-1.269849,-0.028789,-1.461491,0.416996,-1.036757,0.424900,-1.168978,-0.549800,-0.281991,-0.277854,0
-2.259866,0.293403,-1.261136,1.789105,0.371453,-0.134194,-1.122975,0.194892,0.875013,-0.087485,0.810478,-0.365992,1.024421,0.792714,2.238984,1
-0.674513,0.808851,-1.089971,0.135025,-1.545965,-1.743691,-1.581338,-0.027301,-0.717195,0.521606,0.965021,0.628592,0.612946,-0.594437,1.652984,0
0.317920,2.772007,0.994987,0.728656,1.218859,-0.215682,0.920835,0.560351,-0.896395,1.214742,0.791493,-0.668625,-2.281862,-0.194453,0.382372,0
0.905596,-1.056209,-1.093343,0.400754,-1.207707,-0.033152,0.613489,-1.217193,1.812582,-1.762221,0.078259,0.323901,1.531144,-0.655177,-1.014869,1
-1.328405,0.970875,0.784993,-1.317334,1.048794,0.404303,0.999634,-0.111422,-0.565124,0.781231,0.045073,1.361884,-1.203605,1.980958,0.744945,1
-0.065552,1.080361,-0.126886,0.043452,-0.554473,0.667385,-0.760371,-0.097788,-0.522453,0.065168,0.582188,-0.419082,-0.412515,0.661607,0.129956,0
1.667306,-1.382520,-0.663213,0.018711,1.613056,0.110025,0.119538,-0.288456,1.441507,-0.328711,-0.305954,-0.680677,1.292752,0.033748,1.370821,1
-0.942459,-0.312865,-1.177797,0.629129,1.389757,-0.185848,-1.015394,-0.046777,-1.149127,0.016532,0.477318,-1.767590,1.244672,-0.803466,-0.678706,0
0.236658,0.360420,-0.615838,0.429582,-0.141412,0.049453,-0.450101,0.676467,-0.143312,1.377338,0.499226,-0.908890,0.393705,-0.677195,0.509799,0
0.751927,1.042764,1.193369,-0.249666,-0.211185,-0.100950,1.141423,0.239965,-1.030677,-0.268353,-0.137859,0.832750,-1.617216,-0.142691,-0.000149,0
-0.432090,-1.585538,-0.697655,-0.005900,1.011334,-0.521035,0.964090,0.151886,0.392269,-0.084068,-0.384360,1.394410,1.424270,-1.036955,1.334680,0
-1.240406,1.172128,-1.599122,-0.306009,0.404124,0.266129,1.825256,-1.004946,0.017910,0.979053,1.408869,0.496724,0.906409,-1.173598,2.654373,0
1.818632,-1.133204,-0.043113,-0.455955,1.307937,-0.517899,1.333692,-0.370758,0.840166,1.089877,-0.516955,-1.261880,0.595938,0.164335,-0.038859,0
-1.101165,0.383209,1.213290,-0.512872,2.093014,-0.081539,1.330205,0.692893,-1.479069,0.479464,-0.462680,0.809380,-1.312067,-0.706270,-0.995738,0
1.777450,0.931636,-1.733877,-1.516118,1.133523,-0.388018,0.673059,1.603595,0.598443,-0.630221,1.365959,-0.491283,1.149248,-0.254678,-1.954920,0
1.908418,1.034744,-1.695418,0.332500,-0.006024,0.256542,-0.882744,2.149652,0.279173,0.220711,1.394629,1.118605,1.063029,-1.405188,1.314219,1
1.027349,-0.138643,-0.563620,1.423593,-0.335803,-0.177275,0.078072,-0.640270,-1.139505,0.149874,0.233691,0.447966,0.590188,-1.275932,1.167230,0
0.242038,-1.433115,2.220781,-0.418825,-0.026831,-1.182898,0.560640,0.048242,0.023341,0.559570,-1.863819,2.337392,-1.354293,1.289362,0.844283,1
0.118553,-2.014334,-0.099268,-0.182284,0.351779,1.554312,-0.499709,1.883376,-0.531227,-1.607855,-0.906881,1.331238,1.080280,0.457842,0.748980,0
0.266789,-1.671621,-0.134644,-0.159401,2.196446,-0.602596,0.034397,-0.460181,-1.878978,1.532751,-0.724791,-1.035810,0.944905,-0.686173,-0.393690,0
-0.454550,1.018670,1.094017,0.351156,-1.163355,1.046827,0.301527,-0.708351,0.567384,1.238677,-0.096502,-0.564094,-1.513350,0.323677,-0.929025,1
-1.039694,2.373726,-1.877245,0.512608,-2.282075,-1.436581,-1.227318,0.978564,-1.074523,-0.312778,2.129248,0.286537,0.574524,1.006142,-0.038022,0
0.676252,1.044641,0.941033,0.595649,-0.577573,1.250585,-0.967958,-1.218683,-0.456689,-0.515813,-0.002769,-1.481971,-1.384361,0.481362,-0.917293,1
1.291137,0.997220,1.159857,0.798942,-1.385478,0.435421,-0.795966,0.930746,1.038833,-0.080662,-0.141736,0.151830,-1.563823,-0.167130,-0.693176,1
-0.648523,1.062887,1.503755,-0.593372,0.078654,0.899214,0.869556,-1.486510,0.161707,-1.285399,-0.293341,-0.981245,-1.914646,-0.476390,-0.815560,0
-0.331329,-2.330324,1.288251,-1.135383,-0.118396,-1.335337,1.411261,-1.199364,-1.321565,-0.242134,-1.795333,1.698256,-0.050146,-1.668097,-0.476942,1
-0.416938,0.632029,-0.252376,-0.228718,-0.043288,0.236160,0.670743,-0.134602,-2.006625,0.679823,0.435330,-0.787910,-0.076286,-0.052168,0.719466,1
1.122603,0.476224,-0.750286,2.028715,-0.521060,0.509370,0.170479,0.289265,-1.266610,0.351742,0.625899,-0.607167,0.461446,-1.381762,-0.027427,1
0.716262,-1.851911,-0.118701,-1.297134,-0.692545,1.160127,2.553422,-0.454301,0.801414,0.178018,-0.819164,-0.219601,1.018592,1.115492,0.912240,1
1.863045,1.709917,-2.005232,-1.044956,-0.840922,-0.068754,0.261416,-0.089308,-0.045244,-0.675497,1.881061,-1.043329,1.018789,-0.233788,-0.264140,0
0.176400,0.447136,-0.019071,0.665038,1.644052,-0.686213,-0.017460,-0.474837,0.236946,0.347357,0.223168,-0.205348,-0.201715,-0.377873,0.488256,0
-1.316906,-0.817469,-2.051586,0.743544,1.061757,-0.856167,-0.193271,0.243507,-0.645384,-0.855575,0.701611,-0.003709,2.301770,-2.249565,0.450714,0
-0.172769,-0.377529,-1.558667,-1.279001,-0.969599,-0.735441,0.436967,-1.095365,-0.304098,0.640343,0.649064,0.432163,1.629255,-0.456901,-1.006152,0
-1.391517,-1.108742,0.775979,-1.203071,0.834735,-0.661984,0.153677,-0.517624,-0.218323,-2.000383,-0.940909,-1.750446,-0.174911,-2.275250,0.645616,0
-0.345912,-1.039433,0.261198,1.190018,0.197829,1.037964,1.981588,0.826910,-0.197336,-1.486470,-0.634118,-0.113606,0.268001,-0.212332,-0.043186,0
-1.453243,-0.798256,-2.484831,-0.378549,0.784779,0.045632,-0.977561,-1.271352,-0.970355,2.567148,0.941171,0.651600,2.693722,-0.261435,0.672034,0
0.416708,1.189522,1.843084,1.938556,-0.311323,-1.074674,0.184442,-0.133500,0.280982,-0.347122,-0.413471,0.510708,-2.291148,0.078032,0.311857,1
0.366485,0.563495,-1.209381,1.677142,-0.151613,0.541649,0.494837,0.403558,-1.460534,-0.215033,0.911632,-0.939444,0.843955,1.265322,0.262253,0
2.197712,1.085645,1.081779,-0.776940,-1.202276,-0.354820,-0.296816,-0.811547,-0.137843,-0.667576,-0.058085,-1.340986,-1.534873,-0.042527,-0.157482,0
-0.820696,-3.284758,-1.017422,1.837249,1.318830,1.999397,-1.250448,-0.443599,-0.553676,-0.519209,-1.023847,-0.188354,2.554223,-0.062238,1.358595,0
1.054002,-1.220252,-1.064506,0.602089,2.433718,-1.250998,0.211265,-1.658075,-1.342945,-1.652830,-0.015231,0.631329,1.584914,-0.835001,-1.407532,0
1.280140,-0.715660,-0.370134,-1.166749,1.100559,-0.433140,1.418383,-1.149308,0.515473,0.462967,-0.144112,-1.786340,0.694041,0.073719,-1.154840,0
-0.379396,1.774598,-1.007833,0.067641,-1.069236,1.458376,-0.436378,0.098471,-0.490905,-0.212147,1.381441,-1.118313,0.063015,0.188985,0.447347,1
0.686895,0.698767,0.673307,-1.237989,-0.024382,-0.078582,-0.303003,0.079364,0.499409,1.032289,-0.025169,-1.083783,-0.966627,-1.210610,-1.461806,0
-0.973551,-0.023375,-0.580326,-0.437832,1.126418,-0.315762,1.093649,0.258314,1.687959,0.575325,0.297491,1.043041,0.549110,-2.264827,0.785939,0
0.571462,1.690601,3.077692,0.403366,1.428886,-1.384116,-0.434546,0.164595,-0.358662,1.832752,-0.831333,-0.765851,-3.680798,-0.248352,1.211300,1
-0.217803,-0.059491,1.717023,-3.133668,-0.069440,-1.575137,0.321758,-0.422263,1.014680,1.798545,-0.941487,0.401506,-1.561543,0.116585,1.187319,1
0.657637,-2.067986,0.510474,-0.416635,-0.439113,-0.854295,1.907244,-0.883482,0.854885,0.368828,-1.256714,-1.344107,0.541709,0.994993,0.740247,1
-1.245664,1.240037,1.773657,2.728645,1.955820,-0.141105,1.197363,-0.183464,0.699658,-0.441964,-0.352482,0.074618,-2.251612,-0.567877,0.220029,1
-2.268783,1.063105,1.208209,1.046510,1.450431,0.230638,-2.406692,0.828970,-0.026904,-0.552952,-0.136061,0.177327,-1.640945,1.133188,0.665269,0
-1.007974,-1.377620,0.659615,-0.482560,-1.326635,-0.587614,0.844938,0.398899,-1.883017,-0.959774,-1.007123,-0.901822,0.064817,-0.208121,1.176627,1
-0.950297,-0.333520,-1.679095,-0.713341,2.290572,-0.125201,-0.206880,-0.659525,-0.151869,0.767865,0.734077,-1.031010,1.719232,-0.549206,-0.276850,0
-0.050066,-0.328527,-1.210769,-1.651335,2.075234,-0.378505,0.741703,0.155614,-1.508002,1.129956,0.487391,1.313661,1.282903,-0.280120,-0.193867,1
0.290323,-0.164470,-1.226263,1.168997,1.967039,0.973654,-1.550678,-0.178087,0.214512,-0.344272,0.573792,-0.302568,1.216764,-2.323506,1.050712,0
0.544801,0.865728,-1.941723,0.845140,1.023624,1.196439,0.385178,-0.753740,0.316818,-0.281170,1.445095,0.019518,1.374144,-0.427085,1.730881,1
-1.903766,0.214840,-1.258626,-1.484290,-1.594524,0.251006,2.726608,-1.192493,0.666556,-0.218646,0.771714,-1.680714,1.060642,0.365446,0.162888,1
0.731086,-1.708614,-1.912948,-0.616541,-0.328449,0.072719,-0.572878,0.045645,0.131300,0.234654,0.203319,0.396482,2.610561,0.409796,-0.328982,0
-0.268208,1.307063,1.795926,1.192706,-0.320274,-0.400467,1.429785,-0.396239,0.245842,0.355381,-0.332392,-0.534696,-2.305129,1.081409,0.410139,0
0.063128,1.030286,0.859847,1.512849,1.608179,-2.223500,-0.617388,1.013304,-0.697670,-0.135874,0.033569,0.484500,-1.302103,1.878971,-1.668238,1
1.520221,-1.119789,-1.059997,0.918425,0.059718,-0.382906,0.641357,1.384065,1.295960,-0.144811,0.030233,-0.645393,1.531445,1.069770,-0.083356,0
-0.378531,-1.216071,-1.814846,-0.423166,-1.672602,-0.957677,0.964215,-0.119370,3.048052,0.766371,0.385805,-0.135076,2.278013,0.010716,1.696898,1
0.465952,0.362039,-0.329518,-0.742828,1.103774,0.367997,-1.628944,0.100098,0.254763,-1.547396,0.347727,1.844456,0.127650,-0.181303,-0.223760,0
1.506023,-0.481681,-1.700241,-0.708916,-0.822314,1.057496,2.357509,0.394335,0.127603,0.822553,0.674736,-0.831254,1.811517,-0.558893,-1.156112,1
0.061255,1.213954,1.648606,-0.241299,0.417225,0.102488,-1.181980,0.505790,1.579620,-0.470970,-0.298404,0.492969,-2.122962,-0.180181,0.446668,1
-1.723809,0.772329,-1.539352,-0.764594,0.342925,0.327483,-0.483955,-1.914966,1.088355,-1.501485,1.186610,1.552721,1.047194,0.544139,1.224239,0
0.187929,0.132126,2.414721,0.464637,0.258704,0.181960,-1.757348,0.555915,1.325297,2.506581,-1.221244,-0.765554,-2.301939,-0.052471,0.467948,1
0.836776,-0.392045,1.714095,0.119603,-0.384190,-0.058358,1.080896,0.869843,0.485649,0.767499,-1.098366,2.277784,-1.395667,0.517722,0.377493,1
0.271310,-1.750690,0.488228,0.555534,1.892961,0.173021,0.049293,0.364906,3.207136,-0.894991,-1.093716,-0.614323,0.406641,-1.360976,-0.623970,1
0.175119,1.584993,2.383756,0.826535,-0.083089,-0.463717,-0.594994,2.037918,1.246230,0.306299,-0.512599,0.732645,-2.986087,1.858306,0.476918,0
-0.592390,1.005401,1.087963,0.903499,-0.337505,-0.786923,0.410810,-1.072116,-0.680781,-0.511045,-0.099603,-1.020572,-1.501231,0.327728,1.796056,1
1.185977,-1.541524,1.612942,0.313524,2.398046,1.568719,1.129283,-1.113891,0.742553,-1.081621,-1.592208,1.527261,-0.737973,0.279256,-0.348495,1
1.136622,2.110103,-0.987743,-0.717827,0.159652,0.421416,1.428212,-0.222388,0.791731,-0.341036,1.530599,0.979589,-0.120210,0.029497,-1.526374,0
0.136455,1.077330,1.059418,-0.501207,-0.766773,-0.385354,-0.271446,0.601822,-0.765117,0.767229,-0.050154,-0.883532,-1.510077,1.534266,-1.877440,1
1.841036,0.011127,0.416881,1.303012,0.253612,0.556587,0.831207,-1.243022,-0.613732,1.265797,-0.216404,-0.501521,-0.391678,0.073983,-0.518076,0
0.976087,0.698059,-2.304924,0.971498,-0.331354,-0.276543,1.257382,-0.866406,-0.918929,-1.565187,1.558371,-1.227128,1.792895,-0.097443,-0.044263,1
-2.274750,1.836695,-0.046552,0.537664,-0.270279,1.610550,-0.141896,0.124702,-0.746876,0.661802,0.899799,-1.209535,-0.858028,-0.528356,-1.091575,1
-0.409962,-1.412642,-1.843407,0.710500,-0.055664,-1.866558,0.931220,-0.641886,-2.760659,-1.219375,0.307344,-0.498448,2.400919,-0.250685,-0.781813,1
-1.570543,-2.349957,-0.673363,0.258537,0.493104,-2.065002,-0.251982,0.426791,0.793285,1.283606,-0.761465,0.008972,1.776819,0.372334,1.255000,1
0.199189,0.972214,1.112394,-0.927179,0.171415,0.935462,-0.577927,-1.822661,-0.136423,-0.344171,-0.128407,0.734091,-1.507583,1.073370,0.006454,1
0.084996,0.498464,-0.140429,-0.123425,0.162440,-1.589671,-0.797949,-2.585036,-1.274884,-0.008216,0.312162,0.860511,-0.114466,0.550922,-1.604560,0
0.097142,1.594900,-0.563019,1.745089,-0.297713,0.497823,-1.267074,1.266762,1.334471,-0.008833,1.059270,-1.293139,-0.260914,-2.195058,0.434537,1
1.437371,-0.615027,-0.300775,1.178189,-0.660135,0.421189,0.729751,-1.156670,-1.238116,1.134989,-0.133055,0.672793,0.580410,1.799261,2.016764,1
-0.190764,1.365216,1.822824,-0.456717,-1.191582,1.537393,0.129181,-0.365658,2.076814,-1.343197,-0.318992,0.411436,-2.358581,-1.523049,0.532325,1
-1.261362,0.718528,0.235692,0.251383,-0.106645,2.111341,-0.346684,-0.697343,0.657887,-0.712100,0.216978,1.827231,-0.570895,-2.077859,0.790933,1
0.736314,-1.012601,-1.553919,0.386790,-1.079888,-0.704872,-0.977548,-0.346117,1.093428,0.552982,0.343977,1.134791,1.936448,-1.131181,1.448058,0
-1.999668,0.979417,0.924437,-0.257324,1.387707,1.967445,1.363181,-2.040229,-0.312624,-1.127897,-0.025016,-0.816602,-1.336984,-0.098006,-0.218859,1
-1.952732,-0.893689,-0.877580,0.490998,-1.077937,0.046544,-0.305255,1.399014,-0.775798,0.568953,0.040940,-0.577905,1.251511,-1.931639,-0.794612,0
1.098506,-0.866951,-0.149059,-0.033309,0.602560,0.199154,-1.309205,-0.693729,-0.873388,-0.386930,-0.333762,-0.277964,0.563456,-0.570348,-0.001248,0
-1.288755,-1.599184,1.169680,-1.156639,0.759418,-1.252165,0.351044,0.945344,0.481833,-0.727610,-1.383943,0.578846,-0.299023,-1.109682,-0.029332,1
0.530284,-0.357329,0.572107,0.184570,1.171402,0.633600,-1.219352,1.363205,-1.204990,-0.613098,-0.474496,0.424324,-0.354707,-0.519301,-1.533713,1
-0.202527,-0.434694,-1.546084,2.095127,-0.139756,-0.264340,-1.000953,1.280686,-1.953279,-0.203720,0.615138,0.531664,1.645644,0.642617,0.804815,1
-0.760639,1.999735,-0.723938,0.632915,0.711224,0.019573,-0.553245,-0.460039,0.790844,-0.701067,1.337721,-2.304383,-0.310460,-0.863375,0.076460,0
-0.420319,-1.700598,1.224273,-0.421602,-0.771132,-1.014424,1.705569,0.041677,-1.084458,2.100724,-1.461293,0.252895,-0.299843,-0.740565,0.826224,1
-2.365373,-0.492640,0.604294,-0.576248,-0.812631,0.496105,0.635475,1.039242,0.348510,0.040029,-0.556079,-0.249634,-0.318138,-0.730950,-1.056473,1
-0.771501,0.978379,0.751972,-1.736519,-0.043156,-1.132278,0.356320,0.930290,0.843065,1.315830,0.066209,-1.383931,-1.176695,0.919535,-1.860685,1
1.434865,-0.164176,1.276758,0.860436,0.426240,-0.457176,1.609366,0.794664,0.856962,0.529396,-0.757220,0.714191,-1.102298,1.350639,-1.202162,1
-1.504968,-1.829979,1.945726,0.547430,-0.663494,1.018997,1.033273,0.643701,-0.309441,0.371394,-1.906615,1.488142,-0.904752,1.980677,0.812503,1
-1.075477,-0.747101,-1.307987,-0.507235,0.984803,-1.137396,-0.381879,-0.599522,-0.569407,-2.182675,0.339676,-0.792210,1.578339,-0.051410,-0.060120,0
1.748284,0.527305,-0.728671,-1.647332,1.296510,-0.026843,-0.438171,-1.275972,0.186111,1.037899,0.638740,1.241678,0.416359,-2.595808,0.018206,1
-1.352316,1.104413,1.228123,-0.394428,1.653359,0.508625,-0.407411,-0.747251,0.527253,0.406562,-0.126971,-0.035094,-1.679662,-1.373307,0.585081,0
0.200932,-0.193235,1.317386,0.317567,0.611291,2.484231,-0.635252,-0.358813,0.708384,0.949371,-0.792671,-0.097432,-1.125680,1.230881,-0.428413,0
1.362795,-0.948282,0.142478,1.366359,-1.075909,0.861236,-1.073135,0.879576,-1.261430,-0.730773,-0.527555,0.337877,0.333267,-0.131964,0.002577,1
1.174281,-0.694411,0.356279,-0.207573,-0.834165,0.516766,-0.919703,-0.523827,-0.906069,0.251650,-0.520308,2.040632,0.010632,0.759491,-0.061005,1
0.791286,0.529294,-0.856740,-0.206934,0.342823,0.623422,0.831280,1.536881,0.012939,1.445263,0.707797,-0.863257,0.534031,-0.083313,-0.055854,0
1.625712,2.796736,-0.935487,-0.164206,0.673023,2.089730,0.167628,-0.585294,-0.096382,0.267653,1.829935,-0.072641,-0.505511,0.479900,0.347959,1
2.095454,-0.505053,-1.062181,-0.652519,1.522424,1.417915,2.022522,-1.508691,0.681049,-0.981085,0.324269,1.585844,1.231854,-2.064117,-0.939938,1
-0.902593,-0.764448,0.432412,0.411302,-1.099866,-1.530378,-0.505194,-0.584510,0.123425,-1.928998,-0.594164,-1.230290,-0.025538,-0.816657,-1.045869,1
0.388767,-0.509045,-2.386282,1.483358,2.024453,-1.171292,-0.221597,-0.077232,0.729826,0.693693,1.026548,-0.963359,2.460523,-0.308212,0.442849,0
-0.703073,-1.762796,0.204854,-1.284863,-1.538087,-0.848345,-1.053113,1.071224,-0.723776,0.124504,-0.948780,-0.005166,0.675112,0.076848,0.128385,1
0.299269,-0.964196,1.905521,0.721849,1.677958,-1.075774,-0.896622,0.850531,1.362654,1.569247,-1.472754,0.335364,-1.292292,-1.095938,-0.812392,1
-0.983970,1.205541,1.845933,0.070772,-1.842595,-0.469747,2.368268,2.199983,-1.708369,-0.567231,-0.407355,-1.619493,-2.301647,-1.342049,1.111920,1
-0.179629,0.884589,-0.260381,0.109278,-0.131193,-0.162980,-0.054961,0.815351,1.922392,-0.516183,0.559913,1.003632,-0.192785,0.352987,0.415371,0
-0.349171,0.863544,-1.974458,0.366784,-1.707229,0.415825,2.071541,-0.653704,0.234680,-1.196006,1.461464,-0.111500,1.405542,1.285055,-1.156026,1
-1.137650,-0.923822,-0.829096,0.663782,1.679160,0.181339,1.251414,0.022943,0.171187,-0.400408,0.000799,1.002001,1.221378,1.169779,0.943191,0
1.219210,-1.045796,-2.123006,1.404789,-0.139823,0.713586,0.883000,3.049539,0.522345,1.651292,0.630813,-0.542680,2.479964,1.347934,-0.714792,0
-0.045702,0.100694,-2.895759,0.819014,-0.755116,2.514075,-0.597821,1.249381,-0.192716,1.104677,1.587989,0.899434,2.633365,-0.288399,0.187378,0
0.402643,-0.636205,-1.409500,-0.192371,0.522759,1.066274,-0.657310,-1.142313,0.483161,-2.761606,0.446495,0.116671,1.617976,-0.652752,0.238316,0
-2.032821,0.979384,0.917994,-0.690773,0.230647,-0.089131,0.185769,-0.061818,1.325375,0.973575,-0.021606,-1.847766,-1.330999,0.417662,-0.424607,1
0.300869,-0.018974,-1.377780,-0.185292,-1.105865,-0.729235,1.848781,1.415826,0.625891,1.119644,0.723689,0.202698,1.285751,0.282889,-0.163731,0
-1.101308,1.124271,1.491235,1.523555,-1.134752,-1.029811,0.880487,-0.231138,0.056426,-0.329833,-0.257438,-0.223298,-1.933163,-0.442312,0.141240,1
1.952636,2.476510,-1.740152,1.457678,-1.761109,-1.606906,0.791830,-1.331291,-1.441907,0.556726,2.105309,-0.169581,0.397084,0.382026,-0.616083,0
-0.129394,1.069165,-0.947032,-0.454446,1.078780,0.581781,-0.530083,0.814739,0.421848,1.370635,1.013023,-0.695154,0.352801,-1.028496,1.315876,0
0.974622,-0.103935,-0.080809,-0.668451,-0.764097,1.171262,0.175988,0.313364,-0.973489,0.809965,-0.006541,2.369796,0.125860,-1.804826,-0.396215,0
1.018515,-0.306049,-0.661615,-0.012330,1.701689,0.571856,0.528843,0.474142,-0.862513,-0.925592,0.206050,0.256385,0.763111,1.682138,-1.449276,0
0.994126,-0.651374,1.287902,0.082392,0.528343,1.130122,0.335218,1.807898,-0.977246,-1.740288,-0.995258,-1.651716,-0.873584,2.118885,-1.361454,1
-1.261901,-1.298177,1.097330,0.299643,-1.421486,0.808942,0.012058,0.051375,0.149634,-1.568386,-1.202060,1.437710,-0.379681,0.416652,-1.203426,0
1.738975,-0.595403,1.285757,-0.047890,0.594899,-1.756954,-0.281526,-1.115910,0.101160,0.411500,-0.967452,-0.880422,-0.899058,1.281665,0.171099,1
-1.541844,-0.373583,1.671928,-0.076956,2.264293,-0.027600,0.679368,0.824252,0.488856,-0.918725,-1.067145,0.190628,-1.365659,-0.157384,-0.006703,0
-0.293967,-1.871649,3.066556,-0.841392,1.086638,0.438901,-0.193244,0.513164,-1.040224,0.755008,-2.522545,-0.519313,-1.922697,-2.099502,1.129296,1
-0.019025,2.696337,-1.258844,0.072055,0.793735,1.190829,1.533820,0.759228,-0.762807,-0.043448,1.954070,-1.642533,-0.156678,-0.479199,-1.167574,0
0.179856,1.005762,-0.946177,-0.642254,1.017735,-0.158222,0.752688,-1.280414,0.304143,0.075350,0.982361,-0.331740,0.383117,1.163177,0.325538,1
-1.118133,1.038377,0.448388,-1.287691,-0.270198,0.520791,0.694563,-0.159120,1.132171,-0.626572,0.256245,-0.281871,-0.924878,0.768262,-0.295213,1
0.112711,-0.837734,1.088280,0.553075,-0.318711,1.135578,-0.237748,1.584684,0.309009,0.815838,-0.977881,-0.549688,-0.597208,-0.267657,2.410212,1
-0.812987,0.108991,-0.453033,2.333981,1.316890,1.088990,-0.444332,0.831183,0.107329,0.726043,0.292857,0.583818,0.366236,0.479098,0.101211,0
-1.019739,2.646189,-0.559918,-0.252528,0.131722,0.094061,-0.052192,-0.054448,0.140632,1.334731,1.558477,-0.678860,-0.779592,1.255702,-0.869131,0
-1.213705,1.614735,2.642915,0.472794,-1.065018,-0.664943,-1.363883,0.278696,-1.374495,0.357475,-0.636255,-0.324218,-3.240777,0.119800,-0.186477,1
-0.171801,-2.111291,-2.449452,1.765337,0.021915,0.808069,-0.921983,-0.635643,0.709886,-0.090948,0.296797,-0.272536,3.305174,0.488492,-1.305183,0
-0.238880,0.481481,-3.342427,1.504291,1.679870,0.429641,-0.255280,1.069913,-0.391775,0.246466,2.006951,-0.191403,2.860350,1.226504,-0.822041,0
0.045111,0.890066,0.762399,0.601943,-1.831506,0.976377,-2.487525,1.273325,0.546742,2.003317,0.018589,-0.680724,-1.143025,-0.866953,0.216803,1
-0.705098,1.329375,1.893340,-1.216286,-0.495185,-0.492167,0.832640,-0.612683,0.117964,-0.302716,-0.373569,-0.309234,-2.406326,-0.019283,-2.230751,1
-1.157608,-1.391663,-1.456918,1.261349,-0.056246,-0.596409,-3.059196,1.064056,0.061188,-1.338256,0.111796,0.265518,2.032564,0.211958,0.428044,1
0.475960,1.527465,-0.041793,0.656958,0.431070,-0.939230,0.326167,1.209141,-0.904602,0.201586,0.749945,0.456553,-0.710716,0.861406,-0.431748,1
0.208944,-1.963810,0.873970,0.131808,0.373814,-1.681756,0.287965,-1.908224,1.924194,2.022064,-1.400395,-1.106257,0.153837,-1.464429,1.687979,1
-0.533176,1.383941,-0.267157,0.163039,0.779604,3.075079,0.240612,-0.842285,-0.420099,0.001503,0.801419,-2.466546,-0.431510,0.461614,-1.459459,1
1.009715,-0.133338,-0.289806,-1.644819,0.984912,-1.495998,0.690187,-1.266881,-0.313359,-0.611151,0.090599,-0.884008,0.333911,0.233954,-0.361093,0
0.303618,0.769009,0.455897,-1.050733,0.032323,-1.415651,-0.420590,-0.937409,0.982161,-0.292252,0.123918,1.487252,-0.799672,-0.223176,-0.184247,0
-0.241861,-1.009160,-0.417260,-0.224484,0.804285,-0.995104,1.055245,0.395133,-0.347633,-0.463176,-0.258880,2.260139,0.881703,-0.448013,1.850984,0
0.715289,-1.688696,0.420939,-0.620466,0.472865,-0.770805,1.596002,0.343539,1.258655,0.514979,-1.028395,1.765596,0.438564,2.258104,0.836932,0
-0.211015,0.431159,-1.260388,-1.755326,-0.183897,0.507140,0.817297,0.645746,-0.531455,0.653649,0.875710,-0.304423,0.956139,-0.064731,1.036934,0
0.464543,0.573088,-0.205805,-0.716479,0.083592,0.749465,-0.685610,-0.022090,-0.355889,0.273911,0.382483,2.038101,-0.090513,-1.249697,0.217014,1
0.689374,0.264612,-1.021739,-0.604058,0.046888,0.409861,-0.895050,1.058318,-0.369563,1.244297,0.669446,2.222728,0.816758,0.681445,0.905952,1
0.694312,-0.611140,-0.925368,-0.661854,0.737352,0.801144,1.791501,2.418872,-1.206937,1.435219,0.200967,-1.504656,1.157155,-1.522245,-0.398779,0
-1.038509,1.001392,1.191346,0.369310,1.366957,-0.719979,0.779148,0.254101,-0.445230,0.506612,-0.156494,0.545795,-1.595043,0.427596,1.574422,0
